EmployeeID,Name,Department,JobTitle,MonthlySalary,PerformanceScore,YearsAtCompany,HireDate,LastPerformanceReviewDate,Email
EMP00234,Laura Roberts,Finance,Support Agent,12713,6,9,2015-01-02,2023-11-21,smithmadison@pineda-newman.com
EMP00235,Michael Lyons,Sales,Customer Service Manager,11488,86,29,1994-10-22,2023-07-25,pkent@hotmail.com
EMP00236,Kathryn Snyder,HR,Financial Analyst,5181,78,27,1996-04-21,2022-07-12,michael77@gmail.com
EMP00237,Andrew Reynolds,Engineering,Support Agent,14594,67,3,2020-12-06,2023-10-28,jeffrey42@yahoo.com
EMP00238,David Davis,Marketing,Marketing Manager,5296,12,16,2007-06-29,2023-03-29,michealsmith@yahoo.com
EMP00239,Sara Johnston,IT,Sales Manager,10164,12,3,2020-10-01,2023-08-26,stevensjennifer@christian.com
EMP00240,Yvonne Chambers,HR,Software Engineer,5597,66,22,2001-07-07,2022-10-11,afisher@quinn-wallace.biz
EMP00241,Andrew Avila,Customer Support,Sales Manager,3901,2,20,2003-02-23,2022-11-04,matthew62@hotmail.com
EMP00242,Matthew Moon,Sales,Network Engineer,9060,15,16,2007-05-25,2023-03-11,jaylee@gould.org
EMP00243,Kevin Walters,Marketing,Software Engineer,12290,23,21,2002-10-07,2023-08-03,wkelley@yahoo.com
EMP00244,Brandon Bailey MD,Sales,Software Engineer,4677,29,22,2001-06-15,2022-08-25,jason27@gmail.com
EMP00245,Shannon Rivera,Customer Support,Sales Representative,5881,81,26,1997-10-04,2023-05-01,rebecca96@gmail.com
EMP00246,Donna Landry,Sales,Finance Manager,8622,96,28,1995-03-13,2023-02-23,matthewwu@cruz.info
EMP00247,Krista Gibson,Engineering,Software Engineer,11052,7,15,2008-12-30,2023-06-03,paulestrada@terrell-becker.com
EMP00248,Frank Cordova,Marketing,Sales Representative,4378,94,28,1995-08-08,2022-09-05,edwardstewart@gmail.com
EMP00249,Jose Travis,Marketing,Software Engineer,4248,28,28,1995-02-22,2022-07-25,wstewart@schmidt.com
EMP00250,Kimberly Gutierrez,Customer Support,Recruiter,14927,14,17,2006-02-13,2022-08-18,smithsamantha@rivera.com
EMP00251,Isaiah Avila,IT,Financial Analyst,8650,44,1,2022-07-27,2023-06-25,juliarubio@yahoo.com
EMP00252,Olivia Harris,Engineering,Marketing Specialist,9079,30,22,2001-03-09,2022-12-24,cindy59@alvarez-padilla.com
EMP00253,Tanya Kim,HR,Data Scientist,12456,81,6,2017-10-14,2023-04-01,langernest@gmail.com
EMP00254,Barbara Dudley,Sales,HR Manager,13099,32,6,2017-05-30,2022-08-31,nwilson@moore-tran.info
EMP00255,Cynthia Moore,Finance,Marketing Manager,10036,70,27,1996-10-19,2022-12-23,theresabeck@gmail.com
EMP00256,Kristen Davis,Sales,Marketing Manager,9487,88,21,2002-02-26,2023-01-22,camposderek@yahoo.com
EMP00257,Susan Murray MD,Sales,Security Analyst,4058,6,26,1997-12-08,2023-10-28,xwoods@gmail.com
EMP00258,Kathleen Moran,HR,Data Scientist,13941,27,2,2021-10-06,2023-07-13,lrichards@yahoo.com
EMP00259,Denise Davenport,Sales,Sales Manager,5048,82,0,2023-01-27,2022-11-21,kpotts@blackwell-huerta.com
EMP00260,Mrs. Kristen Reyes,Engineering,Civil Engineer,9115,88,1,2022-11-27,2023-06-03,dennisevans@rangel-rodriguez.com
EMP00261,Katie Suarez,Engineering,HR Manager,7248,24,6,2017-03-31,2022-11-11,jennifer15@hotmail.com
EMP00262,Desiree Tyler,Marketing,Marketing Specialist,5476,34,23,2000-05-12,2022-05-20,howellbrittany@gmail.com
EMP00263,Timothy Romero,Customer Support,Data Scientist,7603,40,4,2019-04-14,2022-09-17,james48@gmail.com
EMP00264,Diane Evans,IT,Sales Manager,14389,47,23,2000-05-01,2022-08-12,rebecca03@hotmail.com
EMP00265,Yvonne Burns,Finance,Security Analyst,6553,79,27,1996-02-23,2022-03-09,shane65@gmail.com
EMP00266,Joshua Reed,Sales,Data Scientist,12953,75,15,2008-10-16,2023-01-05,vhopkins@hotmail.com
EMP00267,Kimberly Gibson,Sales,Finance Manager,3220,86,11,2012-02-02,2022-11-20,monicahouse@navarro.com
EMP00268,Colin Terry,HR,Network Engineer,7818,24,25,1998-04-25,2022-11-10,rebeccajames@gmail.com
EMP00269,Cynthia Rowe,Customer Support,Account Manager,10192,65,1,2022-05-27,2022-08-22,zrogers@hotmail.com
EMP00270,Patrick Thornton,Engineering,Recruiter,7623,18,18,2005-10-12,2023-08-01,izimmerman@yahoo.com
EMP00271,Jasmin Alvarado,Finance,Marketing Specialist,10349,44,18,2005-08-18,2023-01-29,tracyadams@yahoo.com
EMP00272,Veronica Simpson,Marketing,Software Engineer,8618,76,10,2013-10-09,2023-07-08,michelle10@drake.com
EMP00273,Jonathan Lawrence,Engineering,Sales Manager,14080,57,8,2015-12-23,2023-09-08,nathanielmoore@maxwell.com
EMP00274,Shelly Alexander,Customer Support,Network Engineer,12856,28,22,2001-02-05,2022-07-10,molly91@aguilar.com
EMP00275,Joyce Bowen,IT,Finance Manager,10209,71,8,2015-11-27,2023-01-25,browndominic@house.com
EMP00276,Matthew Moore,Marketing,Sales Manager,7576,23,22,2001-09-11,2023-04-16,omoody@williams.biz
EMP00277,Wayne Morgan,IT,Customer Service Manager,14169,85,10,2013-01-30,2022-07-15,thomasgonzalez@yahoo.com
EMP00278,Marie Christian,HR,Finance Manager,4871,34,15,2008-02-03,2022-10-17,rroberts@hancock.com
EMP00279,Shannon James,HR,IT Support,10915,11,14,2009-03-17,2022-10-23,terribaker@johnston.com
EMP00280,Nathan Malone,Sales,Recruiter,4462,86,25,1998-10-05,2022-11-18,melindaavila@martin.org
EMP00281,Amanda Jones,IT,Content Creator,8521,35,21,2002-07-23,2023-05-03,shunter@gmail.com
EMP00282,Tammie Bright,Customer Support,Security Analyst,11536,93,22,2001-12-03,2023-11-07,madison38@gmail.com
EMP00283,Jessica Garcia,Finance,HR Coordinator,11236,42,25,1998-04-02,2022-04-27,karen10@gmail.com
EMP00284,Shelia Wallace,Marketing,Software Engineer,10813,28,17,2006-10-13,2023-01-24,raven09@yahoo.com
EMP00285,Stephanie Williams,Engineering,Account Manager,5068,82,18,2005-08-26,2023-07-26,vsmith@davis.com
EMP00286,Elaine Brooks,Customer Support,Support Agent,8753,78,23,2000-07-22,2022-10-15,jessica57@harmon-castillo.info
EMP00287,Joseph Knight,Customer Support,Finance Manager,10237,82,28,1995-02-28,2022-12-22,vedwards@gmail.com
EMP00288,Carolyn Miller,HR,Accountant,10016,92,15,2008-05-01,2023-01-29,bradgomez@hobbs-nguyen.biz
EMP00289,Lisa Allen,IT,Sales Manager,9191,24,7,2016-11-25,2023-10-19,jhayes@hotmail.com
EMP00290,Briana Murray,Sales,Customer Service Manager,4514,8,18,2005-05-30,2022-06-27,iherring@yahoo.com
EMP00291,David Smith,Sales,Sales Representative,5598,53,28,1995-01-21,2023-01-11,reginaldsmith@hotmail.com
EMP00292,Stephanie Byrd,Marketing,Mechanical Engineer,4001,72,16,2007-11-22,2022-12-16,brittanywhite@smith.com
EMP00293,Jeremy Reed,HR,HR Coordinator,4033,4,22,2001-11-21,2023-04-11,james76@gmail.com
EMP00294,Margaret Coleman,Customer Support,System Administrator,13232,91,13,2010-04-05,2022-06-30,jeremy79@hotmail.com
EMP00295,Ryan Gonzalez,Finance,Accountant,9899,5,21,2002-02-20,2022-05-03,kgraham@yahoo.com
EMP00296,John Young,HR,Data Scientist,11465,97,27,1996-11-23,2023-10-11,suzanne15@woods.info
EMP00297,Laura Haney,Marketing,HR Manager,8051,49,6,2017-01-13,2022-02-21,thenry@moore.biz
EMP00298,William Barrett,Marketing,Software Engineer,13839,98,1,2022-05-20,2022-07-25,alyssapeterson@roman-shields.com
EMP00299,Keith Jennings,HR,Customer Service Manager,12971,30,19,2004-02-15,2022-08-16,smithmitchell@gmail.com
EMP00300,Amber Obrien,Marketing,Finance Manager,7476,72,7,2016-10-06,2023-02-24,haley57@peters-ray.com
EMP00301,Tanner Mitchell DDS,HR,System Administrator,3478,63,8,2015-11-17,2023-01-08,tammyharrington@maddox.com
EMP00302,Heather Fields,Engineering,Account Manager,3515,47,16,2007-03-16,2022-05-20,belliott@dixon-davis.com
EMP00303,Megan Le,HR,Account Manager,4191,26,27,1996-02-23,2022-05-05,morenosteven@hotmail.com
EMP00304,Sara Fuller,IT,HR Coordinator,13860,57,27,1996-12-09,2023-04-14,colekimberly@yahoo.com
EMP00305,Maria Parker,HR,IT Support,9297,37,21,2002-02-01,2023-01-07,melanie07@walker.com
EMP00306,Kevin Oconnor,Marketing,Content Creator,12603,98,15,2008-08-20,2022-09-20,yhoffman@yahoo.com
EMP00307,Edward Burgess,IT,Support Agent,14472,7,19,2004-11-28,2023-10-01,mgalloway@hotmail.com
EMP00308,Carlos Ryan,Marketing,Recruiter,3271,40,3,2020-10-06,2023-01-09,susanharper@phillips.com
EMP00309,Kiara Mcintyre,Sales,Content Creator,11334,92,8,2015-01-10,2022-12-05,krystalhenderson@gmail.com
EMP00310,Dawn Summers,Sales,Mechanical Engineer,10778,39,12,2011-08-25,2022-08-30,james40@gmail.com
EMP00311,Dr. Paul Morgan,IT,Support Agent,9008,62,25,1998-02-11,2022-02-11,richardsonkimberly@gmail.com
EMP00312,Victor Taylor,Engineering,Civil Engineer,10987,92,5,2018-11-23,2023-07-15,mpeters@yahoo.com
EMP00313,Shannon Ramsey,Sales,Security Analyst,6332,78,11,2012-11-22,2023-10-17,gilesstephen@gmail.com
EMP00314,Tracy Ballard,HR,Accountant,3787,53,2,2021-07-28,2023-06-14,frank25@gmail.com
EMP00315,Richard Smith,Marketing,Support Agent,9222,4,0,2023-08-03,2023-05-29,parrishangela@thomas-decker.biz
EMP00316,Jordan Chambers,Sales,Content Creator,12873,82,9,2014-01-06,2022-01-17,zlucas@nguyen.com
EMP00317,Lauren Carson,Sales,Finance Manager,3622,25,23,2000-06-25,2022-10-19,warebrian@hotmail.com
EMP00318,Ashley Hall,Engineering,Sales Manager,6841,7,20,2003-03-23,2023-02-19,ebrown@hernandez.com
EMP00319,Stephen Hoffman,IT,Marketing Manager,6676,28,26,1997-11-15,2022-12-09,fischerteresa@miller-cooper.com
EMP00320,Connie Brown,IT,HR Manager,5572,69,8,2015-01-22,2022-05-15,hgardner@yahoo.com
EMP00321,Susan Turner,Customer Support,Sales Manager,9915,67,18,2005-09-07,2023-04-21,amydavis@gmail.com
EMP00322,Charles Shah,Engineering,Sales Manager,8033,95,7,2016-02-12,2022-07-18,dariuspruitt@yahoo.com
EMP00323,Johnathan Davis,HR,HR Manager,10788,20,5,2018-05-05,2023-02-20,brianvega@williams.com
EMP00324,Brandy Chavez,IT,Support Agent,14452,83,16,2007-11-14,2023-08-24,williamskatherine@gmail.com
EMP00325,Natalie Bautista,Marketing,Sales Representative,8214,11,6,2017-09-18,2023-03-21,marcus60@cannon.biz
EMP00326,Patrick Moore,Engineering,Security Analyst,7712,67,3,2020-11-23,2023-09-04,gonzalezbarry@aguilar.com
EMP00327,Brett Burns,Sales,Content Creator,3066,87,5,2018-04-03,2022-07-06,william26@hernandez.org
EMP00328,Trevor Johnson,Marketing,Finance Manager,10533,7,24,1999-03-05,2022-07-04,angela86@gmail.com
EMP00329,Jeremy Sampson,Marketing,Account Manager,7616,23,18,2005-12-12,2023-04-27,matthew54@wilson-mitchell.com
EMP00330,Ariana Jennings,Sales,Marketing Specialist,4140,61,23,2000-08-12,2023-01-01,hharris@gmail.com
EMP00331,Vanessa Howard,Engineering,Software Engineer,13506,71,7,2016-04-07,2022-07-24,newtonmorgan@gmail.com
EMP00332,Colton Martinez,Sales,Content Creator,8730,34,3,2020-07-26,2022-07-26,oliviameyers@yahoo.com
EMP00333,Jordan Bates,Customer Support,Financial Analyst,13724,19,5,2018-01-17,2022-08-04,hollandjerry@yahoo.com
EMP00334,Linda Smith,Marketing,Marketing Specialist,14772,58,18,2005-06-20,2022-08-27,collinsjavier@dalton.info
EMP00335,Dana Martinez,Finance,HR Manager,10465,9,0,2023-08-16,2022-08-24,stephen69@gmail.com
EMP00336,Andrea Hubbard,Finance,Accountant,12379,48,6,2017-04-28,2022-08-14,shoffman@hotmail.com
EMP00337,Daniel Kane,HR,Customer Service Manager,7471,82,12,2011-01-20,2022-10-04,jensennicole@harvey.com
EMP00338,Charles Lester,IT,Mechanical Engineer,6339,41,27,1996-12-12,2023-02-19,sean92@brown.com
EMP00339,Scott Thomas,Sales,HR Manager,3548,48,17,2006-01-19,2022-09-17,charles60@yahoo.com
EMP00340,David Thompson,Sales,Support Agent,10675,45,28,1995-04-02,2023-01-01,turnerjose@martinez.com
EMP00341,Allison Smith,HR,Content Creator,11264,25,8,2015-05-10,2022-07-04,alexismiller@gmail.com
EMP00342,Cynthia Morris,HR,Accountant,3198,78,9,2014-07-22,2022-12-13,joseph97@gmail.com
EMP00343,Anthony Harmon,HR,Software Engineer,14393,25,14,2009-12-03,2023-07-11,camerongregory@johnson.info
EMP00344,Nichole Alvarez,Marketing,HR Manager,12973,19,16,2007-08-29,2022-10-08,teresaray@gmail.com
EMP00345,Kayla Rodriguez,Customer Support,Customer Service Manager,3571,39,11,2012-01-14,2022-06-16,jennifer73@johnson-nelson.com
EMP00346,Theresa Williams,Sales,Customer Service Manager,3790,79,7,2016-06-11,2023-03-08,ppatrick@russo.net
EMP00347,Sharon Boyd,Marketing,Software Engineer,12830,80,4,2019-11-21,2023-07-17,jennifernewton@yahoo.com
EMP00348,Victor Brown,HR,System Administrator,13023,27,21,2002-07-23,2023-05-31,georgestephen@yahoo.com
EMP00349,James Parks,Sales,Marketing Manager,13047,74,12,2011-10-12,2023-07-20,donna58@thomas.com
EMP00350,Theodore Jones Jr.,Marketing,Software Engineer,4174,63,9,2014-08-21,2022-11-02,taylor54@gmail.com
EMP00351,Ana Hill,Customer Support,Customer Service Manager,14932,68,5,2018-08-16,2023-01-17,bward@gmail.com
EMP00352,Kimberly Nguyen,Marketing,Sales Manager,14469,19,28,1995-02-07,2022-09-07,marvinhoward@yahoo.com
EMP00353,Kerry Chavez DDS,Customer Support,Recruiter,3178,28,21,2002-07-25,2023-01-03,pamelacooper@hotmail.com
EMP00354,Michael Farrell,HR,Civil Engineer,5244,85,28,1995-05-16,2022-12-29,amber29@rowland.biz
EMP00355,Patricia Le,Customer Support,Network Engineer,7086,78,8,2015-08-15,2023-06-09,ggilmore@williams.net
EMP00356,Jesse Perez,Sales,Customer Service Manager,3734,33,3,2020-06-21,2022-12-04,gabriellafrench@wilson-dennis.com
EMP00357,Jesse Perry,HR,Marketing Specialist,9232,10,25,1998-11-14,2023-04-28,wrobinson@hotmail.com
EMP00358,Jeffery Ortega,Sales,Support Agent,3798,83,18,2005-02-27,2022-04-15,perezdawn@gmail.com
EMP00359,Christian Leblanc,Finance,Content Creator,10601,30,21,2002-09-10,2023-01-25,barrytanya@simpson.com
EMP00360,Ronald Davis,Engineering,Data Scientist,11979,22,4,2019-10-04,2023-04-09,nturner@little.com
EMP00361,Parker Cain,Customer Support,Content Creator,5795,3,14,2009-03-25,2022-05-24,david21@king.biz
EMP00362,Laurie Hoffman,Engineering,Financial Analyst,7588,82,3,2020-05-31,2023-01-26,msmith@yahoo.com
EMP00363,Bryan Gomez,Engineering,Financial Analyst,10297,75,21,2002-12-08,2023-09-04,tbrooks@yahoo.com
EMP00364,Nicole Parrish,Customer Support,Financial Analyst,6084,48,8,2015-09-27,2023-06-07,sheltontiffany@yahoo.com
EMP00365,Tracy Burke,HR,IT Support,14110,2,26,1997-05-08,2022-11-21,anthony76@hotmail.com
EMP00366,Kenneth Lewis,Finance,IT Support,3731,76,27,1996-09-08,2023-07-16,nbarker@avery-cohen.com
EMP00367,Courtney Rodriguez,Sales,Sales Manager,4129,54,24,1999-05-01,2022-06-27,esteskatherine@gmail.com
EMP00368,Holly Farmer,Marketing,IT Support,14638,6,16,2007-05-24,2022-06-26,amy13@hotmail.com
EMP00369,Renee Bruce,Sales,Software Engineer,4605,40,12,2011-08-14,2022-11-12,vjames@munoz.com
EMP00370,Sabrina Austin,Marketing,Support Agent,14970,93,19,2004-09-28,2023-03-01,angela73@hotmail.com
EMP00371,Allison Hickman,Sales,Customer Service Manager,13937,94,22,2001-07-10,2023-05-04,smithdavid@hotmail.com
EMP00372,Debra White,Customer Support,Sales Manager,14362,2,24,1999-10-23,2023-08-14,ljones@hill-cunningham.net
EMP00373,Ellen Morgan,Finance,System Administrator,5933,73,16,2007-06-08,2023-02-16,brenda87@barrera.com
EMP00374,Sergio Knight,Marketing,Content Creator,12407,2,22,2001-08-09,2023-03-08,carolyn61@moore.info
EMP00375,Charles Schultz,IT,Sales Manager,11516,93,7,2016-06-29,2022-08-18,hughesjulie@whitehead.com
EMP00376,Paul Lewis,HR,Marketing Manager,8074,97,28,1995-12-10,2023-03-25,michelle97@reeves.com
EMP00377,Glen Wood,Sales,Marketing Manager,13042,74,21,2002-10-01,2022-10-26,donaldyang@hart.biz
EMP00378,Paula Bradley,Sales,HR Manager,10099,98,4,2019-04-30,2022-10-14,cynthia16@johnson-graham.biz
EMP00379,Anthony Moore,Marketing,Customer Service Manager,4490,55,9,2014-12-31,2023-01-06,millernatalie@howard.com
EMP00380,Megan Nelson,HR,Accountant,3893,72,14,2009-09-30,2023-08-23,martinashley@gonzalez.net
EMP00381,Karla Ramos,HR,Network Engineer,4390,60,4,2019-10-21,2022-12-10,yjones@hotmail.com
EMP00382,Paul Wilson,Customer Support,Content Creator,6389,97,-1,2024-07-02,2022-10-12,cwilson@harris.com
EMP00383,Douglas Gregory,IT,Recruiter,7239,6,18,2005-10-31,2023-09-29,watsonwilliam@gmail.com
EMP00384,Mr. Andrew Foster,Customer Support,Customer Service Manager,7479,19,24,1999-03-21,2022-05-12,brenda04@flores.info
EMP00385,Aimee Turner,Customer Support,Finance Manager,5263,96,19,2004-02-11,2022-11-22,elizabethmendoza@garcia.net
EMP00386,Chad Scott,Customer Support,Marketing Manager,6432,27,18,2005-06-15,2023-05-19,elizabethhodge@callahan.info
EMP00387,Adam Burgess,Customer Support,Content Creator,5371,1,7,2016-07-19,2022-10-12,johnmolina@ward.com
EMP00388,James Padilla,Customer Support,Sales Representative,14278,33,2,2021-06-05,2023-01-29,harrellkimberly@gmail.com
EMP00389,Sandra Drake,Finance,Sales Representative,7312,40,3,2020-07-11,2022-08-20,peter93@solomon.net
EMP00390,Scott Williams,HR,Customer Service Manager,4515,32,28,1995-12-31,2023-09-12,johnboyd@yahoo.com
EMP00391,Thomas Atkins,Customer Support,Financial Analyst,9326,69,11,2012-05-16,2023-03-25,agreene@hoffman.com
EMP00392,Laura Mckinney,HR,Marketing Specialist,10088,17,2,2021-08-03,2022-10-04,joshua47@roman.net
EMP00393,Brian Smith,HR,Support Agent,8586,8,15,2008-10-07,2022-10-13,melissa78@yahoo.com
EMP00394,Robert Montgomery,Engineering,Customer Service Manager,5917,57,7,2016-09-12,2023-02-09,taylordavis@yahoo.com
EMP00395,Tamara Davis,Finance,Civil Engineer,8731,42,1,2022-04-21,2023-03-16,kingjoseph@yahoo.com
EMP00396,Dana Chapman,Customer Support,Security Analyst,10686,98,19,2004-06-18,2022-07-10,lawrencebullock@gmail.com
EMP00397,Jennifer Collins,Sales,Account Manager,13544,9,3,2020-03-09,2023-02-26,teresa35@lowe.com
EMP00398,Gary Jackson,Marketing,Accountant,4167,87,28,1995-06-16,2022-11-07,james58@morris.com
EMP00399,Ashley Hicks,IT,Marketing Specialist,11302,35,21,2002-06-11,2022-06-07,danielle39@greer.info
EMP00400,Hannah Luna,Sales,Support Agent,8109,71,0,2023-06-20,2022-10-25,peterlove@hotmail.com
EMP00401,Robin Young,Finance,Content Creator,7327,79,4,2019-08-02,2023-04-01,dustin91@yahoo.com
EMP00402,Craig Morrison,Marketing,Software Engineer,8810,53,18,2005-12-02,2023-07-22,zli@jones.info
EMP00403,Mary Thompson,Finance,Financial Analyst,6655,54,17,2006-04-24,2022-05-13,william63@yahoo.com
EMP00404,Kathleen Webster,HR,Support Agent,6793,84,21,2002-11-22,2023-03-23,ffuller@rodriguez.com
EMP00405,Joann Glass,Marketing,Marketing Manager,12947,25,22,2001-08-26,2023-05-01,wardlaurie@williams.com
EMP00406,Madison Weber,HR,Sales Manager,9738,67,11,2012-12-31,2023-09-01,david16@williams.org
EMP00407,Lori Hernandez,Sales,Network Engineer,4577,62,27,1996-06-28,2022-11-30,rodrigueztiffany@ramirez.org
EMP00408,Jeremy Turner,Sales,Civil Engineer,12488,55,6,2017-04-11,2022-05-14,mary20@hotmail.com
EMP00409,Anthony Romero,Marketing,Accountant,14966,46,20,2003-02-06,2022-03-24,georgeburch@yahoo.com
EMP00410,Jesse Brown,Marketing,Civil Engineer,5220,24,2,2021-12-02,2023-02-05,bestchristopher@mendez.com
EMP00411,Angela Lin,Customer Support,Account Manager,12164,98,5,2018-01-14,2022-02-25,meganwalker@lynch-mcclain.com
EMP00412,Lisa Hunter,Finance,Financial Analyst,4030,46,5,2018-05-05,2022-09-29,smithemily@yahoo.com
EMP00413,Julian Conner,Customer Support,Mechanical Engineer,13785,22,4,2019-02-17,2022-03-23,glewis@gmail.com
EMP00414,Joanna Pacheco,Finance,HR Coordinator,9691,11,21,2002-03-21,2022-04-11,vramos@yahoo.com
EMP00415,Erica Alvarez,Customer Support,Sales Representative,6992,48,8,2015-05-04,2023-01-20,weaverjoseph@hotmail.com
EMP00416,Antonio Garcia,HR,Sales Representative,3913,8,-1,2024-05-05,2022-05-20,hclarke@yahoo.com
EMP00417,Gwendolyn Klein,Marketing,Sales Representative,9358,39,16,2007-08-18,2022-12-28,porterchristina@yahoo.com
EMP00418,Carrie Wright,Sales,HR Coordinator,5181,35,11,2012-05-23,2023-04-09,drew19@vega.com
EMP00419,Jeffrey Mills,Finance,Recruiter,6197,49,18,2005-08-05,2022-10-04,richard34@gmail.com
EMP00420,Jake Campbell,Finance,Marketing Specialist,9040,46,23,2000-11-23,2023-04-18,ryu@hotmail.com
EMP00421,George Harper,Sales,Support Agent,4462,38,14,2009-09-13,2023-07-19,chavezlauren@armstrong-ward.com
EMP00422,Maria Jones,Customer Support,Security Analyst,13570,8,7,2016-01-29,2022-05-03,bramsey@gmail.com
EMP00423,Michael Mitchell,Finance,Civil Engineer,14646,54,29,1994-11-09,2023-07-24,michael45@yahoo.com
EMP00424,Mary Escobar,IT,Marketing Specialist,10037,37,27,1996-11-06,2023-05-09,garynash@hotmail.com
EMP00425,Felicia Aguilar,HR,Mechanical Engineer,14745,91,-1,2024-03-31,2022-08-14,wernermichael@davis.com
EMP00426,Gregory Ponce,Marketing,Security Analyst,12499,92,12,2011-05-18,2022-06-08,christian47@carter.com
EMP00427,Jenna Larson,Sales,Support Agent,7994,40,26,1997-01-11,2022-03-12,robertjackson@hall.org
EMP00428,Emily Bennett,Marketing,HR Coordinator,12381,34,22,2001-03-13,2022-06-19,keithharrison@jacobson-young.com
EMP00429,Robin Santiago,IT,Customer Service Manager,8308,96,27,1996-06-03,2023-05-24,mejiajoseph@ferguson.net
EMP00430,Nancy Jennings,Finance,HR Manager,9221,79,7,2016-03-26,2022-12-31,ericfrederick@gmail.com
EMP00431,Maria Henderson,Finance,Security Analyst,10090,17,24,1999-06-19,2022-10-28,melissa48@mason.biz
EMP00432,Jack White,IT,Customer Service Manager,10769,33,22,2001-08-06,2023-04-22,brandonmoore@allen.com
EMP00433,Travis Tucker,Sales,Content Creator,3687,47,25,1998-12-03,2023-05-20,lsanchez@hotmail.com
EMP00434,Chad Jones,HR,Financial Analyst,7661,52,26,1997-10-09,2022-11-27,fernandoobrien@jones.com
